0,1,2,3
99.0,12.9,99.0,8.0
99.0,8.0,98.9,7.9
98.9,7.9,99.0,7.8
99.0,7.8,99.0,4.9
99.0,4.9,98.9,4.8
98.9,4.8,98.9,4.6
98.9,4.6,102.7,4.6
102.7,4.6,102.9,4.8
102.9,4.8,103.2,4.8
103.2,4.8,103.3,4.7
103.3,4.7,103.2,4.6
103.2,4.6,103.0,4.6
103.0,4.6,106.0,4.6
106.0,4.6,106.0,4.7
106.0,4.7,106.1,4.8
106.1,4.8,106.2,4.8
106.2,4.8,106.3,4.7
106.3,4.7,106.2,4.6
106.2,4.6,111.8,4.6
111.8,4.6,111.1,4.6
111.1,4.6,111.0,4.7
111.0,4.7,111.1,4.8
111.1,4.8,112.0,4.8
112.0,4.8,112.1,4.7
112.1,4.7,112.1,4.6
112.1,4.6,118.5,4.6
118.5,4.6,118.5,4.7
118.5,4.7,118.4,4.8
118.4,4.8,118.5,4.9
118.5,4.9,118.6,4.9
118.6,4.9,118.7,4.8
118.7,4.8,118.7,4.6
118.7,4.6,124.2,4.6
124.2,4.6,124.2,4.8
124.2,4.8,124.1,4.9
124.1,4.9,124.1,5.1
124.1,5.1,124.0,5.2
124.0,5.2,124.1,5.3
124.1,5.3,124.1,5.8
124.1,5.8,124.0,5.9
124.0,5.9,124.0,6.0
124.0,6.0,124.1,6.1
124.1,6.1,124.1,6.3
124.1,6.3,124.2,6.4
124.2,6.4,124.2,6.7
124.2,6.7,124.1,6.8
124.1,6.8,124.2,6.9
124.2,6.9,124.2,7.2
124.2,7.2,124.1,7.3
124.1,7.3,124.1,7.5
124.1,7.5,124.0,7.6
124.0,7.6,124.1,7.7
124.1,7.7,124.1,7.8
124.1,7.8,124.2,7.9
124.2,7.9,124.2,8.1
124.2,8.1,124.1,8.2
124.1,8.2,124.1,10.0
124.1,10.0,124.2,10.1
124.2,10.1,124.1,10.2
124.1,10.2,124.1,10.4
124.1,10.4,124.2,10.5
124.2,10.5,124.1,10.6
124.1,10.6,124.1,12.1
124.1,12.1,124.0,12.2
124.0,12.2,124.1,12.3
124.1,12.3,124.1,12.8
124.1,12.8,124.2,12.9
124.2,12.9,124.2,13.1
124.2,13.1,124.1,13.2
124.1,13.2,124.1,14.1
124.1,14.1,124.2,14.2
124.2,14.2,124.1,14.3
124.1,14.3,119.7,14.3
119.7,14.3,119.6,14.4
119.6,14.4,119.6,14.6
119.6,14.6,119.7,14.7
119.7,14.7,120.0,14.7
120.0,14.7,120.1,14.6
120.1,14.6,124.0,14.6
124.0,14.6,124.0,16.3
124.0,16.3,124.1,16.4
124.1,16.4,124.2,16.4
124.2,16.4,124.2,16.9
124.2,16.9,124.1,17.0
117.7,17.1,117.8,17.2
117.8,17.2,117.9,17.1
117.9,17.1,117.8,17.0
105.8,17.1,105.9,17.2
105.9,17.2,106.0,17.1
106.0,17.1,106.0,16.8
106.0,16.8,105.8,16.6
105.8,16.6,104.9,16.6
104.9,16.6,104.8,16.7
104.8,16.7,104.2,16.7
104.2,16.7,104.0,16.9
104.0,16.9,104.1,17.0
104.1,17.0,105.8,17.0
79.9,17.1,80.0,17.2
80.0,17.2,80.1,17.1
80.1,17.1,80.0,17.0
74.1,17.1,74.2,17.2
74.2,17.2,74.3,17.1
74.3,17.1,74.2,17.0
50.1,17.2,50.2,17.3
50.2,17.3,50.3,17.2
50.3,17.2,50.2,17.1
29.9,17.2,30.0,17.3
30.0,17.3,30.1,17.3
30.1,17.3,30.2,17.2
30.2,17.2,30.1,17.1
30.1,17.1,30.0,17.1
21.8,17.2,21.9,17.3
21.9,17.3,22.0,17.3
22.0,17.3,22.1,17.2
22.1,17.2,22.1,17.1
22.1,17.1,22.0,17.0
22.0,17.0,21.9,17.0
21.9,17.0,21.8,17.1
105.9,17.3,106.0,17.4
106.0,17.4,106.1,17.3
106.1,17.3,106.0,17.2
84.1,17.3,84.2,17.4
84.2,17.4,85.9,17.4
85.9,17.4,86.0,17.3
86.0,17.3,85.9,17.2
85.9,17.2,85.3,17.2
85.3,17.2,85.2,17.1
85.2,17.1,85.2,16.9
85.2,16.9,85.1,16.8
85.1,16.8,85.0,16.9
85.0,16.9,85.0,17.2
85.0,17.2,84.2,17.2
39.6,17.4,39.8,17.2
39.8,17.2,39.8,16.9
39.8,16.9,39.7,16.8
39.7,16.8,39.7,16.7
39.7,16.7,39.6,16.6
39.6,16.6,39.5,16.6
39.5,16.6,39.4,16.7
39.4,16.7,39.4,17.2
14.6,17.3,14.7,17.4
14.7,17.4,16.5,17.4
16.5,17.4,16.6,17.3
16.6,17.3,16.5,17.2
16.5,17.2,14.7,17.2
124.2,17.4,124.3,17.5
124.3,17.5,124.4,17.4
124.4,17.4,124.4,17.3
124.4,17.3,124.3,17.2
124.3,17.2,124.2,17.3
63.7,17.4,63.8,17.5
63.8,17.5,63.9,17.4
63.9,17.4,63.9,17.2
63.9,17.2,63.8,17.1
63.8,17.1,63.7,17.2
29.7,17.4,29.8,17.5
29.8,17.5,29.9,17.4
29.9,17.4,29.9,17.2
29.9,17.2,29.8,17.1
29.8,17.1,29.7,17.2
9.3,17.4,9.4,17.5
9.4,17.5,9.5,17.5
9.5,17.5,9.6,17.4
9.6,17.4,9.6,17.3
9.6,17.3,9.7,17.2
9.7,17.2,9.7,17.1
9.7,17.1,9.8,17.0
9.8,17.0,9.7,16.9
9.7,16.9,9.7,14.7
9.7,14.7,9.8,14.7
9.8,14.7,9.9,14.6
9.9,14.6,13.2,14.6
13.2,14.6,13.3,14.7
13.3,14.7,13.7,14.7
13.7,14.7,13.8,14.6
13.8,14.6,13.9,14.7
13.9,14.7,14.0,14.7
14.0,14.7,14.1,14.6
14.1,14.6,14.1,14.4
14.1,14.4,14.0,14.3
14.0,14.3,12.5,14.3
12.5,14.3,12.4,14.4
12.4,14.4,12.3,14.3
12.3,14.3,9.8,14.3
9.8,14.3,9.7,14.4
9.7,14.4,9.6,14.4
9.6,14.4,9.6,11.5
9.6,11.5,9.7,11.4
9.7,11.4,9.7,11.3
9.7,11.3,9.6,11.2
9.6,11.2,9.7,11.1
9.7,11.1,9.7,10.0
9.7,10.0,9.6,9.9
9.6,9.9,9.6,8.8
9.6,8.8,9.7,8.7
9.7,8.7,9.7,8.6
9.7,8.6,9.6,8.5
9.6,8.5,9.6,7.8
9.6,7.8,9.7,7.7
9.7,7.7,9.7,7.6
9.7,7.6,9.8,7.5
9.8,7.5,9.7,7.4
9.7,7.4,9.7,5.9
9.7,5.9,9.6,5.8
9.6,5.8,9.6,5.3
9.6,5.3,9.7,5.2
9.7,5.2,9.7,5.1
9.7,5.1,9.6,5.0
9.6,5.0,9.6,4.6
9.6,4.6,10.9,4.6
10.9,4.6,10.8,4.7
10.8,4.7,10.7,4.6
10.7,4.6,10.1,4.6
10.1,4.6,10.0,4.7
10.0,4.7,10.0,4.8
10.0,4.8,10.1,4.9
10.1,4.9,12.3,4.9
12.3,4.9,12.4,4.8
12.4,4.8,12.3,4.7
12.3,4.7,11.1,4.7
11.1,4.7,11.1,4.6
11.1,4.6,12.5,4.6
12.5,4.6,12.6,4.5
12.6,4.5,12.5,4.4
12.5,4.4,9.4,4.4
9.4,4.4,9.3,4.5
124.1,17.5,124.2,17.6
124.2,17.6,124.3,17.5
124.3,17.5,124.2,17.4
123.2,17.5,123.3,17.6
123.3,17.6,123.5,17.6
123.5,17.6,123.6,17.5
123.6,17.5,123.5,17.4
123.5,17.4,123.3,17.4
118.0,17.5,118.1,17.6
118.1,17.6,123.1,17.6
123.1,17.6,123.2,17.5
123.2,17.5,123.1,17.4
123.1,17.4,122.5,17.4
122.5,17.4,122.4,17.3
122.4,17.3,122.3,17.4
122.3,17.4,121.9,17.4
121.9,17.4,121.8,17.3
121.8,17.3,121.7,17.4
121.7,17.4,121.6,17.4
121.6,17.4,121.5,17.3
121.5,17.3,121.4,17.4
121.4,17.4,121.3,17.3
121.3,17.3,118.9,17.3
118.9,17.3,118.8,17.4
118.8,17.4,118.1,17.4
117.8,17.5,117.9,17.6
117.9,17.6,118.0,17.5
118.0,17.5,117.9,17.4
9.5,17.5,9.6,17.6
9.6,17.6,9.7,17.6
9.7,17.6,9.8,17.5
9.8,17.5,9.7,17.4
9.7,17.4,9.6,17.4
116.1,17.6,116.2,17.7
116.2,17.7,116.3,17.6
116.3,17.6,116.2,17.5
48.0,17.6,48.1,17.7
48.1,17.7,48.2,17.6
48.2,17.6,48.1,17.5
114.8,17.7,114.9,17.8
114.9,17.8,115.0,17.8
115.0,17.8,115.1,17.7
115.1,17.7,115.0,17.6
115.0,17.6,114.9,17.6
114.3,17.7,114.4,17.8
114.4,17.8,114.5,17.8
114.5,17.8,114.6,17.7
114.6,17.7,114.5,17.6
114.5,17.6,114.4,17.6
48.9,17.7,49.0,17.8
49.0,17.8,49.4,17.8
49.4,17.8,49.5,17.7
49.5,17.7,49.6,17.7
49.6,17.7,49.7,17.8
49.7,17.8,50.1,17.8
50.1,17.8,50.3,17.6
50.3,17.6,50.1,17.4
50.1,17.4,50.0,17.5
50.0,17.5,49.5,17.5
49.5,17.5,49.4,17.4
49.4,17.4,49.3,17.4
49.3,17.4,49.2,17.5
49.2,17.5,49.1,17.5
89.0,17.8,89.1,17.9
89.1,17.9,89.2,17.9
89.2,17.9,89.4,17.7
89.4,17.7,89.4,17.6
89.4,17.6,89.3,17.5
89.3,17.5,89.2,17.5
89.2,17.5,89.1,17.6
89.1,17.6,89.1,17.7
63.7,17.9,63.8,18.0
63.8,18.0,63.9,17.9
63.9,17.9,63.9,17.8
63.9,17.8,63.8,17.7
63.8,17.7,63.7,17.8
45.9,17.9,46.0,18.0
46.0,18.0,46.4,18.0
46.4,18.0,46.5,17.9
46.5,17.9,46.5,17.8
46.5,17.8,46.4,17.7
46.4,17.7,45.8,17.7
45.8,17.7,45.7,17.8
45.7,17.8,45.8,17.9
113.1,18.0,113.2,18.1
113.2,18.1,113.3,18.0
113.3,18.0,113.2,17.9
30.8,18.0,30.9,18.1
30.9,18.1,31.0,18.1
31.0,18.1,31.1,18.0
31.1,18.0,31.1,17.8
31.1,17.8,31.2,17.9
31.2,17.9,33.6,17.9
33.6,17.9,33.7,17.8
33.7,17.8,33.7,17.3
33.7,17.3,33.6,17.2
33.6,17.2,33.5,17.3
33.5,17.3,33.5,17.5
33.5,17.5,32.9,17.5
32.9,17.5,32.8,17.4
32.8,17.4,32.6,17.4
32.6,17.4,32.5,17.5
32.5,17.5,30.8,17.5
30.8,17.5,30.8,17.4
30.8,17.4,31.4,17.4
31.4,17.4,31.5,17.5
31.5,17.5,31.9,17.5
31.9,17.5,32.0,17.4
32.0,17.4,32.1,17.5
32.1,17.5,32.2,17.5
32.2,17.5,32.3,17.4
32.3,17.4,32.4,17.4
32.4,17.4,32.5,17.3
32.5,17.3,32.4,17.2
32.4,17.2,31.5,17.2
31.5,17.2,31.5,16.9
31.5,16.9,31.4,16.8
31.4,16.8,31.3,16.9
31.3,16.9,31.3,17.2
31.3,17.2,30.7,17.2
30.7,17.2,30.6,17.1
30.6,17.1,30.5,17.1
30.5,17.1,30.5,16.8
30.5,16.8,30.6,16.7
30.6,16.7,30.4,16.5
30.4,16.5,29.7,16.5
29.7,16.5,29.5,16.7
29.5,16.7,29.6,16.8
29.6,16.8,30.0,16.8
30.0,16.8,30.2,17.0
30.2,17.0,30.2,17.1
30.2,17.1,30.3,17.2
30.3,17.2,30.3,17.3
30.3,17.3,30.4,17.4
30.4,17.4,30.6,17.4
30.6,17.4,30.6,17.6
30.6,17.6,30.4,17.6
30.4,17.6,30.3,17.7
30.3,17.7,30.3,17.8
30.3,17.8,30.4,17.9
30.4,17.9,30.6,17.9
30.6,17.9,30.7,17.8
30.7,17.8,30.8,17.9
16.3,18.0,16.4,18.1
16.4,18.1,16.5,18.1
16.5,18.1,16.6,18.0
16.6,18.0,16.5,17.9
16.5,17.9,16.4,17.9
117.5,18.1,117.6,18.2
117.6,18.2,117.7,18.1
117.7,18.1,117.7,18.0
117.7,18.0,117.6,17.9
117.6,17.9,117.5,18.0
113.5,18.2,113.6,18.1
113.6,18.1,115.6,18.1
115.6,18.1,115.7,18.0
115.7,18.0,115.5,17.8
115.5,17.8,115.2,17.8
115.2,17.8,115.1,17.9
115.1,17.9,113.4,17.9
113.4,17.9,113.3,18.0
112.7,18.1,112.8,18.2
112.8,18.2,112.9,18.2
112.9,18.2,113.1,18.0
113.1,18.0,113.0,17.9
113.0,17.9,112.3,17.9
112.3,17.9,112.2,18.0
112.2,18.0,112.3,18.1
15.0,18.1,15.1,18.2
15.1,18.2,15.2,18.1
15.2,18.1,15.4,18.1
15.4,18.1,15.5,18.0
15.5,18.0,15.4,17.9
15.4,17.9,13.6,17.9
13.6,17.9,13.6,17.8
13.6,17.8,14.4,17.8
14.4,17.8,14.5,17.7
14.5,17.7,14.3,17.5
14.3,17.5,13.8,17.5
13.8,17.5,13.7,17.4
13.7,17.4,13.7,16.8
13.7,16.8,13.5,16.6
13.5,16.6,13.4,16.7
13.4,16.7,13.4,17.1
13.4,17.1,13.3,17.2
13.3,17.2,13.3,17.3
13.3,17.3,13.4,17.4
13.4,17.4,13.4,17.6
13.4,17.6,13.3,17.7
13.3,17.7,13.3,18.0
13.3,18.0,13.4,18.1
52.7,18.2,52.8,18.3
52.8,18.3,52.9,18.2
52.9,18.2,52.8,18.1
62.6,18.3,62.7,18.4
62.7,18.4,63.6,18.4
63.6,18.4,63.7,18.3
63.7,18.3,63.6,18.2
63.6,18.2,63.1,18.2
63.1,18.2,63.0,18.1
63.0,18.1,62.7,18.1
62.7,18.1,62.6,18.2
62.1,18.3,62.2,18.4
62.2,18.4,62.3,18.4
62.3,18.4,62.4,18.3
62.4,18.3,62.3,18.2
62.3,18.2,62.2,18.2
54.5,18.3,54.6,18.4
54.6,18.4,54.8,18.4
54.8,18.4,54.9,18.3
54.9,18.3,54.8,18.2
54.8,18.2,54.6,18.2
63.6,18.6,63.7,18.7
63.7,18.7,63.8,18.6
63.8,18.6,63.8,18.5
63.8,18.5,63.7,18.4
63.7,18.4,63.6,18.5
56.6,18.9,56.7,18.8
56.7,18.8,56.7,18.7
56.7,18.7,56.6,18.6
56.6,18.6,56.5,18.6
56.5,18.6,56.4,18.7
59.0,19.0,59.1,19.1
59.1,19.1,61.6,19.1
61.6,19.1,61.7,19.0
61.7,19.0,61.6,18.9
61.6,18.9,59.1,18.9
56.6,19.0,56.7,19.1
56.7,19.1,56.8,19.0
56.8,19.0,56.8,18.9
56.8,18.9,56.7,18.8
56.7,18.8,56.6,18.9
56.8,19.2,56.9,19.3
56.9,19.3,57.0,19.2
57.0,19.2,56.9,19.1
56.9,19.3,57.0,19.4
57.0,19.4,57.1,19.3
57.1,19.3,57.0,19.2
29.7,19.3,29.8,19.4
29.8,19.4,29.9,19.3
29.9,19.3,29.9,19.1
29.9,19.1,30.1,19.1
30.1,19.1,30.2,19.0
30.2,19.0,30.2,18.9
30.2,18.9,30.1,18.8
30.1,18.8,30.0,18.9
30.0,18.9,29.9,18.9
29.9,18.9,29.9,18.8
29.9,18.8,29.8,18.7
29.8,18.7,29.7,18.8
61.9,19.4,62.0,19.5
62.0,19.5,62.1,19.4
62.1,19.4,62.1,19.0
62.1,19.0,62.0,18.9
62.0,18.9,61.9,19.0
11.1,19.6,11.2,19.7
11.2,19.7,11.3,19.6
11.3,19.6,11.2,19.5
112.9,19.7,113.0,19.8
113.0,19.8,113.1,19.7
113.1,19.7,113.0,19.6
112.7,19.7,112.8,19.8
112.8,19.8,112.9,19.7
112.9,19.7,112.8,19.6
49.6,19.7,49.7,19.8
49.7,19.8,50.3,19.8
50.3,19.8,50.4,19.7
50.4,19.7,50.4,18.0
50.4,18.0,50.3,17.9
50.3,17.9,50.2,17.9
50.2,17.9,50.1,18.0
50.1,18.0,50.1,18.7
50.1,18.7,50.0,18.8
50.0,18.8,48.9,18.8
48.9,18.8,48.8,18.7
48.8,18.7,48.7,18.8
48.7,18.8,48.7,19.0
48.7,19.0,48.8,19.1
48.8,19.1,48.9,19.1
48.9,19.1,49.0,19.2
49.0,19.2,49.6,19.2
49.6,19.2,49.7,19.1
49.7,19.1,50.0,19.1
50.0,19.1,50.1,19.2
50.1,19.2,50.1,19.4
50.1,19.4,50.0,19.5
50.0,19.5,49.8,19.5
61.9,19.8,62.0,19.9
62.0,19.9,62.1,19.8
62.1,19.8,62.0,19.7
58.9,19.8,59.0,19.9
59.0,19.9,59.4,19.9
59.4,19.9,59.5,19.8
59.5,19.8,59.8,19.8
59.8,19.8,59.9,19.9
59.9,19.9,60.0,19.9
60.0,19.9,60.1,19.8
60.1,19.8,60.2,19.9
60.2,19.9,60.3,19.8
60.3,19.8,61.7,19.8
61.7,19.8,61.8,19.7
61.8,19.7,61.7,19.6
61.7,19.6,59.1,19.6
59.1,19.6,59.1,19.3
59.1,19.3,59.0,19.2
59.0,19.2,58.8,19.4
58.8,19.4,58.8,19.6
58.8,19.6,58.9,19.7
57.6,19.8,57.7,19.9
57.7,19.9,58.2,19.9
58.2,19.9,58.3,19.8
58.3,19.8,58.3,19.7
58.3,19.7,58.2,19.6
58.2,19.6,58.5,19.6
58.5,19.6,58.6,19.5
58.6,19.5,58.5,19.4
58.5,19.4,58.3,19.4
58.3,19.4,58.2,19.3
58.2,19.3,58.2,18.3
58.2,18.3,58.0,18.1
58.0,18.1,57.9,18.1
57.9,18.1,57.7,18.3
57.7,18.3,57.8,18.4
57.8,18.4,58.0,18.4
58.0,18.4,58.0,18.6
58.0,18.6,57.9,18.7
57.9,18.7,57.9,19.5
57.9,19.5,57.8,19.5
57.8,19.5,57.7,19.4
57.7,19.4,57.5,19.6
57.5,19.6,57.6,19.7
18.0,20.1,18.1,20.2
18.1,20.2,18.2,20.1
18.2,20.1,18.2,19.1
18.2,19.1,18.1,19.0
18.1,19.0,17.8,19.0
17.8,19.0,17.7,19.1
17.7,19.1,17.8,19.2
17.8,19.2,17.8,19.3
17.8,19.3,17.9,19.4
17.9,19.4,17.9,19.9
17.9,19.9,18.0,20.0
88.0,20.2,88.1,20.3
88.1,20.3,88.2,20.3
88.2,20.3,88.3,20.2
88.3,20.2,88.3,19.5
88.3,19.5,88.2,19.4
88.2,19.4,88.2,19.3
88.2,19.3,88.3,19.2
88.3,19.2,88.3,19.1
88.3,19.1,88.5,18.9
88.5,18.9,88.5,18.8
88.5,18.8,88.4,18.7
88.4,18.7,88.3,18.8
88.3,18.8,88.3,17.8
88.3,17.8,88.2,17.7
88.2,17.7,88.3,17.6
88.3,17.6,88.3,16.9
88.3,16.9,88.4,17.0
88.4,17.0,89.6,17.0
89.6,17.0,89.7,17.1
89.7,17.1,89.8,17.0
89.8,17.0,91.1,17.0
91.1,17.0,91.2,16.9
91.2,16.9,91.2,16.6
91.2,16.6,91.1,16.5
91.1,16.5,90.3,16.5
90.3,16.5,90.2,16.6
90.2,16.6,90.2,16.5
90.2,16.5,90.1,16.4
90.1,16.4,90.0,16.5
90.0,16.5,89.8,16.5
89.8,16.5,89.7,16.6
89.7,16.6,88.2,16.6
88.2,16.6,88.1,16.5
88.1,16.5,88.0,16.6
88.0,16.6,87.6,16.6
87.6,16.6,87.5,16.7
87.5,16.7,87.6,16.8
87.6,16.8,87.8,16.8
87.8,16.8,87.9,16.9
87.9,16.9,87.9,17.6
87.9,17.6,87.8,17.7
87.8,17.7,88.0,17.9
88.0,17.9,88.1,17.9
88.1,17.9,88.1,18.0
88.1,18.0,88.0,18.1
88.0,18.1,88.0,19.1
88.0,19.1,87.9,19.2
87.9,19.2,87.9,19.5
87.9,19.5,88.0,19.6
88.0,19.6,88.0,19.7
88.0,19.7,87.9,19.8
87.9,19.8,87.9,20.0
87.9,20.0,88.0,20.1
86.7,20.2,86.8,20.3
86.8,20.3,86.9,20.2
86.9,20.2,86.9,19.8
86.9,19.8,86.7,19.6
86.7,19.6,86.4,19.6
86.4,19.6,86.3,19.7
86.3,19.7,85.8,19.7
85.8,19.7,85.7,19.8
85.7,19.8,85.9,20.0
85.9,20.0,86.0,19.9
86.0,19.9,86.4,19.9
86.4,19.9,86.5,20.0
86.5,20.0,86.6,20.0
86.6,20.0,86.5,20.1
86.5,20.1,86.6,20.2
63.6,20.3,63.7,20.4
63.7,20.4,63.8,20.3
63.8,20.3,63.7,20.2
53.2,20.3,53.3,20.4
53.3,20.4,53.4,20.3
53.4,20.3,53.4,20.2
53.4,20.2,53.5,20.1
53.5,20.1,53.5,20.0
53.5,20.0,53.6,19.9
53.6,19.9,53.6,19.4
53.6,19.4,53.5,19.3
53.5,19.3,53.4,19.4
53.4,19.4,53.4,19.5
53.4,19.5,53.3,19.6
53.3,19.6,53.3,19.9
53.3,19.9,53.2,20.0
87.2,20.5,87.5,20.2
87.5,20.2,87.5,20.1
87.5,20.1,87.4,20.0
87.4,20.0,87.3,20.0
87.3,20.0,87.0,20.3
29.7,20.4,29.8,20.5
29.8,20.5,29.9,20.4
29.9,20.4,29.8,20.3
63.6,20.7,63.7,20.8
63.7,20.8,63.8,20.7
63.8,20.7,63.7,20.6
88.8,20.8,88.9,20.9
88.9,20.9,89.0,20.9
89.0,20.9,89.1,20.8
89.1,20.8,89.1,20.7
89.1,20.7,89.0,20.6
86.8,20.8,86.9,20.9
86.9,20.9,87.0,20.8
87.0,20.8,86.9,20.7
51.2,20.8,51.3,20.9
51.3,20.9,52.1,20.9
52.1,20.9,52.2,20.8
52.2,20.8,52.8,20.8
52.8,20.8,52.9,20.7
52.9,20.7,52.9,20.5
52.9,20.5,52.8,20.4
52.8,20.4,51.7,20.4
51.7,20.4,51.5,20.6
51.5,20.6,51.3,20.6
51.3,20.6,51.2,20.7
47.3,20.9,47.9,20.9
47.9,20.9,48.0,20.8
48.0,20.8,48.0,20.7
48.0,20.7,47.9,20.6
47.9,20.6,47.2,20.6
47.2,20.6,47.1,20.7
117.5,20.9,117.6,21.0
117.6,21.0,117.7,21.0
117.7,21.0,117.8,20.9
117.8,20.9,117.8,20.8
117.8,20.8,117.7,20.7
117.7,20.7,117.6,20.7
117.6,20.7,117.5,20.8
53.0,21.0,53.1,21.1
53.1,21.1,53.2,21.0
53.2,21.0,53.2,20.8
53.2,20.8,53.3,20.7
53.3,20.7,53.3,20.5
53.3,20.5,53.2,20.4
53.2,20.4,53.1,20.5
53.1,20.5,53.1,20.6
53.1,20.6,53.0,20.7
46.7,21.0,46.8,21.1
46.8,21.1,46.9,21.0
46.9,21.0,46.9,20.9
46.9,20.9,47.0,20.8
47.0,20.8,46.9,20.7
46.9,20.7,46.9,20.6
46.9,20.6,47.0,20.6
47.0,20.6,47.1,20.5
47.1,20.5,47.1,20.4
47.1,20.4,47.0,20.3
47.0,20.3,47.0,19.5
47.0,19.5,46.9,19.4
46.9,19.4,46.8,19.4
46.8,19.4,46.9,19.3
46.9,19.3,46.9,19.2
46.9,19.2,47.0,19.2
47.0,19.2,47.1,19.1
47.1,19.1,47.3,19.1
47.3,19.1,47.4,19.2
47.4,19.2,48.0,19.2
48.0,19.2,48.1,19.1
48.1,19.1,48.1,18.9
48.1,18.9,48.0,18.8
48.0,18.8,48.0,18.2
48.0,18.2,48.6,18.2
48.6,18.2,48.7,18.1
48.7,18.1,48.8,18.2
48.8,18.2,48.9,18.1
48.9,18.1,49.2,18.1
49.2,18.1,49.3,18.0
49.3,18.0,49.3,17.9
49.3,17.9,49.2,17.8
49.2,17.8,48.1,17.8
48.1,17.8,48.0,17.9
48.0,17.9,47.9,17.9
47.9,17.9,47.8,18.0
47.8,18.0,47.8,18.8
47.8,18.8,47.0,18.8
47.0,18.8,47.0,18.4
47.0,18.4,46.9,18.3
46.9,18.3,46.9,17.7
46.9,17.7,47.0,17.6
47.0,17.6,47.0,17.0
47.0,17.0,47.1,16.9
47.1,16.9,47.6,16.9
47.6,16.9,47.7,17.0
47.7,17.0,47.9,17.0
47.9,17.0,48.0,16.9
48.0,16.9,48.1,17.0
48.1,17.0,48.1,17.1
48.1,17.1,48.3,17.3
48.3,17.3,48.9,17.3
48.9,17.3,49.0,17.2
49.0,17.2,49.0,17.1
49.0,17.1,48.9,17.0
48.9,17.0,48.8,17.1
48.8,17.1,48.6,17.1
48.6,17.1,48.5,17.0
48.5,17.0,48.4,17.0
48.4,17.0,48.4,16.8
48.4,16.8,49.0,16.8
49.0,16.8,49.1,16.9
49.1,16.9,49.7,16.9
49.7,16.9,49.8,16.8
49.8,16.8,50.0,16.8
50.0,16.8,50.1,16.7
50.1,16.7,50.0,16.6
50.0,16.6,47.7,16.6
47.7,16.6,47.6,16.5
47.6,16.5,46.7,16.5
46.7,16.5,46.6,16.6
46.6,16.6,46.6,16.9
46.6,16.9,46.7,17.0
46.7,17.0,46.6,17.1
46.6,17.1,46.7,17.2
46.7,17.2,46.7,18.8
46.7,18.8,45.4,18.8
45.4,18.8,45.2,19.0
45.2,19.0,45.3,19.1
45.3,19.1,45.5,19.1
45.5,19.1,45.6,19.2
45.6,19.2,46.1,19.2
46.1,19.2,46.2,19.1
46.2,19.1,46.5,19.1
46.5,19.1,46.5,19.4
46.5,19.4,46.6,19.5
46.6,19.5,46.6,20.2
46.6,20.2,46.7,20.3
29.7,21.1,29.8,21.2
29.8,21.2,29.9,21.1
29.9,21.1,29.9,21.0
29.9,21.0,29.8,20.9
29.8,20.9,29.7,21.0
63.6,21.2,63.7,21.3
63.7,21.3,63.8,21.2
63.8,21.2,63.8,21.0
63.8,21.0,63.7,20.9
63.7,20.9,63.6,21.0
46.9,21.2,47.0,21.3
47.0,21.3,47.1,21.2
47.1,21.2,47.0,21.1
86.4,21.3,86.5,21.4
86.5,21.4,86.9,21.4
86.9,21.4,87.1,21.2
87.1,21.2,86.8,20.9
86.8,20.9,86.6,20.9
86.6,20.9,86.4,21.1
50.6,21.3,50.7,21.4
50.7,21.4,50.9,21.2
50.9,21.2,50.9,20.7
50.9,20.7,51.1,20.7
51.1,20.7,51.2,20.6
51.2,20.6,51.1,20.5
51.1,20.5,50.8,20.5
50.8,20.5,50.7,20.6
50.7,20.6,50.5,20.6
50.5,20.6,50.4,20.5
50.4,20.5,50.3,20.5
50.3,20.5,50.2,20.4
50.2,20.4,50.0,20.6
50.0,20.6,49.8,20.4
49.8,20.4,49.4,20.4
49.4,20.4,49.4,20.3
49.4,20.3,49.5,20.2
49.5,20.2,49.5,20.1
49.5,20.1,49.3,19.9
49.3,19.9,49.2,20.0
49.2,20.0,49.2,20.7
49.2,20.7,49.3,20.8
49.3,20.8,50.3,20.8
50.3,20.8,50.4,20.9
50.4,20.9,50.7,20.9
50.7,20.9,50.6,21.0
30.3,21.3,30.4,21.4
30.4,21.4,33.6,21.4
33.6,21.4,33.7,21.3
33.7,21.3,33.7,21.0
33.7,21.0,33.6,20.9
33.6,20.9,33.5,21.0
33.5,21.0,32.7,21.0
32.7,21.0,32.6,21.1
32.6,21.1,32.4,21.1
32.4,21.1,32.3,21.0
32.3,21.0,32.2,21.1
32.2,21.1,32.1,21.0
32.1,21.0,30.4,21.0
30.4,21.0,30.3,21.1
11.1,21.3,11.2,21.4
11.2,21.4,11.3,21.3
11.3,21.3,11.2,21.2
88.2,21.5,88.6,21.5
88.6,21.5,88.7,21.4
88.7,21.4,88.6,21.3
88.6,21.3,88.3,21.3
88.3,21.3,88.2,21.2
88.2,21.2,88.2,21.0
88.2,21.0,88.3,20.9
88.3,20.9,88.3,20.7
88.3,20.7,88.2,20.6
88.2,20.6,88.2,20.5
88.2,20.5,88.1,20.4
88.1,20.4,88.0,20.5
88.0,20.5,88.0,21.1
88.0,21.1,87.9,21.2
86.3,21.4,86.4,21.5
86.4,21.5,86.5,21.4
86.5,21.4,86.4,21.3
63.7,21.4,63.8,21.5
63.8,21.5,63.9,21.4
63.9,21.4,63.8,21.3
